Order_ID,Order_Date,Region,City,Segment,Channel,Category,Subcategory,Product_ID,Customer_ID,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Profit_Margin,Year,Month,Month_Name,Quarter
SO05521,2023-01-30,East,Kolkata,Consumer,Online,Technology,Accessories,P10080,C1425,5,2242.79,0.4292,6400.39,4177.02,2223.38,0.3473819564120311,2023,1,Jan,Q1
SO05522,2023-09-12,South,Chennai,Consumer,Online,Technology,Accessories,P10009,C1223,5,22119.88,0.1121,98202.16,63330.18,34871.98,0.3551040017857041,2023,9,Sep,Q3
SO05523,2024-04-17,South,Bengaluru,Consumer,Retail Store,Technology,Laptops,P10096,C1083,9,19791.96,0.2791,128420.89,82746.73,45674.15,0.3556598151593561,2024,4,Apr,Q2
SO05524,2023-08-06,North,Chandigarh,Consumer,Online,Office Supplies,Binders,P10048,C1033,4,715.48,0.1665,2385.33,1407.95,977.39,0.40975043285415436,2023,8,Aug,Q3
SO05525,2024-07-19,East,Guwahati,Consumer,Online,Furniture,Storage,P10046,C1292,9,10282.24,0.1232,81140.46,56896.21,24244.25,0.29879359816298795,2024,7,Jul,Q3
SO05526,2024-10-25,North,Jaipur,Consumer,Online,Office Supplies,Binders,P10076,C1435,8,390.81,0.3247,2111.35,1194.16,917.19,0.4344092642148389,2024,10,Oct,Q4
SO05527,2025-03-29,South,Kochi,Consumer,Retail Store,Furniture,Chairs,P10015,C1169,8,11805.93,0.3041,65723.44,45685.97,20037.47,0.30487555124929555,2025,3,Mar,Q1
SO05528,2024-10-13,North,Jaipur,Home Office,Online,Furniture,Chairs,P10007,C1410,5,8228.36,0.3999,24690.12,16783.56,7906.56,0.3202317364192641,2024,10,Oct,Q4
SO05529,2023-07-30,West,Mumbai,Consumer,Online,Furniture,Bookcases,P10028,C1134,1,8255.07,0.3627,5261.15,3933.05,1328.1,0.2524353040685021,2023,7,Jul,Q3
SO05530,2024-04-04,North,Delhi,Consumer,Online,Technology,Accessories,P10001,C1097,1,18423.62,0.3208,12514.01,8017.96,4496.05,0.3592813174993467,2024,4,Apr,Q2
SO05531,2024-06-19,West,Ahmedabad,Consumer,Retail Store,Furniture,Tables,P10073,C1261,2,8022.46,0.55,7220.22,5374.36,1845.86,0.25565148984379976,2024,6,Jun,Q2
SO05532,2025-08-08,Central,Nagpur,Consumer,Retail Store,Furniture,Chairs,P10008,C1415,1,6400.1,0.2099,5056.81,4460.08,596.73,0.11800522463766683,2025,8,Aug,Q3
SO05533,2025-08-20,Central,Nagpur,Home Office,Retail Store,Office Supplies,Envelopes,P10042,C1380,5,1387.33,0.5199,3329.94,1813.93,1516.01,0.4552664612575602,2025,8,Aug,Q3
SO05534,2024-01-21,West,Mumbai,Corporate,Distributor,Furniture,Chairs,P10057,C1069,6,11617.14,0.2307,53622.25,39587.93,14034.32,0.2617256829021535,2024,1,Jan,Q1
SO05535,2023-02-04,West,Mumbai,Consumer,Retail Store,Technology,Accessories,P10016,C1240,6,31299.49,0.265,138038.57,84548.6,53489.98,0.38750024721351434,2023,2,Feb,Q1
SO05536,2025-09-23,East,Kolkata,Consumer,Retail Store,Office Supplies,Binders,P10050,C1444,4,877.26,0.1155,3103.81,1805.02,1298.78,0.41844700545458646,2025,9,Sep,Q3
SO05537,2023-02-28,East,Bhubaneswar,Corporate,Retail Store,Office Supplies,Binders,P10029,C1015,1,334.3,0.1262,292.11,174.21,117.91,0.40364931019136624,2023,2,Feb,Q1
SO05538,2025-01-12,East,Kolkata,Consumer,Online,Office Supplies,Binders,P10099,C1557,6,1224.4,0.2541,5479.34,3054.99,2424.35,0.44245292316227863,2025,1,Jan,Q1
SO05539,2025-11-12,North,Chandigarh,Consumer,Online,Technology,Printers,P10086,C1582,4,26235.7,0.3793,65134.53,41568.79,23565.74,0.3618010293464926,2025,11,Nov,Q4
SO05540,2025-08-26,Central,Raipur,Home Office,Online,Furniture,Bookcases,P10069,C1363,6,6582.34,0.1514,33513.82,24648.43,8865.38,0.2645290808388897,2025,8,Aug,Q3
SO05541,2024-02-28,North,Delhi,Home Office,Retail Store,Technology,Laptops,P10026,C1385,1,20380.16,0.4692,10818.76,7323.49,3495.27,0.3230749180127852,2024,2,Feb,Q1
SO05542,2024-12-14,West,Ahmedabad,Consumer,Distributor,Furniture,Storage,P10096,C1509,1,9808.49,0.258,7278.15,5143.3,2134.85,0.29332316591441504,2024,12,Dec,Q4
SO05543,2024-04-10,East,Bhubaneswar,Home Office,Online,Furniture,Bookcases,P10061,C1522,1,10505.12,0.3361,6974.76,5080.21,1894.55,0.27162941807316665,2024,4,Apr,Q2
SO05544,2025-07-03,East,Bhubaneswar,Consumer,Distributor,Technology,Accessories,P10048,C1054,5,25936.89,0.2131,102051.59,65796.13,36255.47,0.355266096295021,2025,7,Jul,Q3
SO05545,2023-09-22,West,Ahmedabad,Consumer,Online,Furniture,Storage,P10051,C1004,7,8953.89,0.3716,39385.96,27793.48,11592.48,0.29433026388083466,2023,9,Sep,Q3
SO05546,2024-09-08,Central,Raipur,Corporate,Online,Technology,Printers,P10016,C1414,3,32507.89,0.5358,45272.06,27617.44,17654.63,0.3899674545403943,2024,9,Sep,Q3
SO05547,2024-09-16,North,Jaipur,Consumer,Retail Store,Furniture,Chairs,P10012,C1082,2,8902.66,0.2872,12692.02,10008.64,2683.38,0.21142261042765453,2024,9,Sep,Q3
SO05548,2023-07-26,West,Ahmedabad,Consumer,Retail Store,Office Supplies,Pens,P10041,C1019,1,914.68,0.1335,792.53,436.61,355.92,0.449093409713197,2023,7,Jul,Q3
SO05549,2024-05-09,West,Mumbai,Consumer,Distributor,Technology,Accessories,P10097,C1441,6,28722.38,0.3229,116679.13,77954.27,38724.87,0.33189200159445825,2024,5,May,Q2
SO05550,2023-09-15,East,Guwahati,Consumer,Online,Technology,Printers,P10026,C1376,4,30466.0,0.2676,89252.03,57629.24,31622.79,0.3543089159988854,2023,9,Sep,Q3
SO05551,2025-03-13,East,Patna,Consumer,Online,Office Supplies,Paper,P10084,C1040,1,1221.14,0.1724,1010.67,626.47,384.2,0.38014386496086755,2025,3,Mar,Q1
SO05552,2025-06-05,West,Surat,Consumer,Online,Furniture,Tables,P10016,C1089,9,8258.36,0.1652,62044.9,39199.34,22845.57,0.3682102799746635,2025,6,Jun,Q2
SO05553,2025-05-01,East,Patna,Consumer,Retail Store,Technology,Accessories,P10099,C1286,6,22321.84,0.4342,75781.79,47620.8,28160.99,0.3716062922240291,2025,5,May,Q2
SO05554,2024-10-17,Central,Raipur,Consumer,Online,Furniture,Bookcases,P10012,C1254,4,13343.55,0.3384,35311.82,29008.43,6303.4,0.1785068002725433,2024,10,Oct,Q4
SO05555,2023-04-26,East,Guwahati,Corporate,Online,Furniture,Storage,P10004,C1150,1,8800.16,0.1988,7050.51,4887.78,2162.73,0.30674802248347993,2023,4,Apr,Q2
SO05556,2024-05-13,West,Ahmedabad,Consumer,Online,Technology,Phones,P10036,C1062,8,23501.76,0.1765,154824.64,110000.53,44824.11,0.2895153510448983,2024,5,May,Q2
SO05557,2024-09-19,West,Ahmedabad,Consumer,Retail Store,Technology,Printers,P10043,C1157,5,25883.01,0.1806,106044.63,65022.46,41022.17,0.38683873007053726,2024,9,Sep,Q3
SO05558,2024-07-15,South,Chennai,Consumer,Retail Store,Office Supplies,Paper,P10060,C1305,2,877.43,0.1455,1499.61,933.32,566.29,0.3776248491274398,2024,7,Jul,Q3
SO05559,2023-08-29,West,Ahmedabad,Consumer,Retail Store,Furniture,Storage,P10065,C1184,8,3244.36,0.1858,21131.92,14357.09,6774.84,0.3205974658242129,2023,8,Aug,Q3
SO05560,2024-03-23,North,Jaipur,Consumer,Online,Office Supplies,Pens,P10023,C1184,9,572.48,0.5374,2383.55,1356.88,1026.67,0.4307314719640872,2024,3,Mar,Q1
SO05561,2025-06-17,West,Pune,Consumer,Online,Office Supplies,Paper,P10035,C1587,5,1415.07,0.2306,5443.68,3265.25,2178.43,0.40017598389324865,2025,6,Jun,Q2
SO05562,2025-05-13,East,Guwahati,Consumer,Online,Office Supplies,Pens,P10048,C1303,6,1068.59,0.55,2885.18,1523.11,1362.07,0.4720918625527697,2025,5,May,Q2
SO05563,2023-10-26,South,Kochi,Corporate,Online,Furniture,Chairs,P10095,C1597,8,6366.41,0.3894,31097.85,24133.77,6964.08,0.2239408833729663,2023,10,Oct,Q4
SO05564,2023-03-24,Central,Indore,Home Office,Distributor,Technology,Printers,P10060,C1343,4,18641.46,0.3177,50878.46,36996.22,13882.24,0.2728510257582482,2023,3,Mar,Q1
SO05565,2023-06-20,Central,Nagpur,Consumer,Retail Store,Office Supplies,Pens,P10001,C1058,2,941.38,0.3391,1244.38,708.69,535.69,0.4304874716726402,2023,6,Jun,Q2
SO05566,2025-02-03,South,Bengaluru,Corporate,Online,Office Supplies,Paper,P10060,C1158,8,1131.76,0.16,7605.42,4932.69,2672.72,0.35142306407798646,2025,2,Feb,Q1
SO05567,2024-04-28,West,Mumbai,Consumer,Retail Store,Office Supplies,Envelopes,P10051,C1175,2,787.09,0.2254,1219.29,755.46,463.83,0.38040991068572694,2024,4,Apr,Q2
SO05568,2024-10-20,West,Surat,Consumer,Retail Store,Technology,Printers,P10037,C1002,2,13482.49,0.1682,22428.62,14235.88,8192.73,0.3652801643614275,2024,10,Oct,Q4
SO05569,2023-06-14,Central,Indore,Corporate,Online,Technology,Accessories,P10063,C1216,2,26128.83,0.2743,37924.83,27099.38,10825.45,0.28544491827649593,2023,6,Jun,Q2
SO05570,2025-01-14,North,Chandigarh,Consumer,Distributor,Office Supplies,Envelopes,P10017,C1584,1,633.99,0.1946,510.59,300.55,210.05,0.41138682700405416,2025,1,Jan,Q1
SO05571,2024-07-25,North,Lucknow,Home Office,Retail Store,Furniture,Tables,P10087,C1177,4,10959.36,0.1389,37749.2,28135.95,9613.25,0.25466102592902634,2024,7,Jul,Q3
SO05572,2024-05-10,East,Patna,Corporate,Distributor,Technology,Phones,P10035,C1089,1,22907.91,0.2838,16407.15,11246.74,5160.41,0.31452202241096106,2024,5,May,Q2
SO05573,2023-12-15,Central,Indore,Consumer,Retail Store,Technology,Accessories,P10055,C1407,1,37586.4,0.4288,21469.48,15236.39,6233.09,0.29032328682390074,2023,12,Dec,Q4
SO05574,2025-10-27,North,Delhi,Corporate,Retail Store,Furniture,Bookcases,P10097,C1405,10,10675.53,0.1087,95152.56,65575.82,29576.74,0.31083493707368465,2025,10,Oct,Q4
SO05575,2023-01-06,North,Lucknow,Consumer,Online,Technology,Laptops,P10090,C1352,2,22451.52,0.1274,39182.25,25705.34,13476.91,0.34395446917928396,2023,1,Jan,Q1
SO05576,2025-07-17,Central,Nagpur,Consumer,Online,Technology,Phones,P10015,C1556,4,14210.09,0.3582,36482.94,22328.06,14154.87,0.38798600112819853,2025,7,Jul,Q3
SO05577,2025-05-14,Central,Indore,Consumer,Retail Store,Technology,Laptops,P10032,C1317,5,8697.12,0.241,33007.37,24808.96,8198.41,0.2483811948664798,2025,5,May,Q2
SO05578,2023-12-10,North,Lucknow,Corporate,Online,Furniture,Storage,P10053,C1025,9,9351.93,0.4373,47360.21,31759.21,15601.0,0.3294115461058978,2023,12,Dec,Q4
SO05579,2025-12-24,South,Kochi,Home Office,Distributor,Technology,Printers,P10051,C1269,2,27676.18,0.0265,53886.24,32709.29,21176.96,0.3929938329339735,2025,12,Dec,Q4
SO05580,2023-12-02,East,Bhubaneswar,Consumer,Distributor,Office Supplies,Pens,P10064,C1555,9,1055.9,0.1924,7674.64,4778.33,2896.31,0.3773870826514338,2023,12,Dec,Q4
SO05581,2024-03-06,South,Bengaluru,Corporate,Online,Office Supplies,Pens,P10030,C1124,4,881.88,0.1736,2915.26,1672.42,1242.84,0.42632218052592213,2024,3,Mar,Q1
SO05582,2025-06-11,East,Bhubaneswar,Consumer,Retail Store,Office Supplies,Paper,P10008,C1058,3,1353.44,0.1516,3444.74,1986.4,1458.35,0.42335560884130585,2025,6,Jun,Q2
SO05583,2025-03-08,North,Chandigarh,Corporate,Retail Store,Furniture,Bookcases,P10086,C1048,4,5942.59,0.2646,17480.43,13233.17,4247.26,0.24297228386258235,2025,3,Mar,Q1
SO05584,2025-08-04,West,Surat,Consumer,Distributor,Technology,Accessories,P10012,C1463,2,15371.1,0.2219,23920.25,17372.12,6548.12,0.2737479750420669,2025,8,Aug,Q3
SO05585,2025-01-27,South,Kochi,Corporate,Retail Store,Furniture,Chairs,P10079,C1516,6,8504.35,0.2509,38221.56,23058.4,15163.16,0.3967174547559022,2025,1,Jan,Q1
SO05586,2024-02-17,North,Lucknow,Consumer,Retail Store,Furniture,Chairs,P10019,C1140,7,10303.7,0.4445,40063.07,28034.63,12028.44,0.3002376003636267,2024,2,Feb,Q1
SO05587,2025-06-09,Central,Bhopal,Consumer,Retail Store,Furniture,Bookcases,P10062,C1389,9,6811.68,0.1436,52502.8,35979.92,16522.88,0.31470473955674744,2025,6,Jun,Q2
SO05588,2024-08-16,Central,Bhopal,Corporate,Retail Store,Furniture,Chairs,P10050,C1138,7,12081.69,0.1379,72907.93,55638.9,17269.03,0.2368607914118533,2024,8,Aug,Q3
SO05589,2023-04-14,North,Lucknow,Corporate,Online,Technology,Phones,P10014,C1495,2,15430.69,0.3214,20941.36,13310.0,7631.36,0.36441568264907337,2023,4,Apr,Q2
SO05590,2025-09-30,West,Pune,Corporate,Retail Store,Technology,Printers,P10068,C1069,9,18511.77,0.4223,96250.53,59245.16,37005.37,0.3844692595458955,2025,9,Sep,Q3
SO05591,2023-05-25,South,Hyderabad,Home Office,Distributor,Office Supplies,Paper,P10068,C1569,8,1067.81,0.069,7953.42,3965.51,3987.91,0.5014081992400753,2023,5,May,Q2
SO05592,2025-10-26,North,Delhi,Corporate,Online,Technology,Phones,P10092,C1377,1,23645.92,0.3048,16438.68,11289.14,5149.54,0.31325751216034375,2025,10,Oct,Q4
SO05593,2025-08-23,South,Chennai,Consumer,Retail Store,Technology,Laptops,P10091,C1509,8,27773.37,0.1963,178578.93,106848.1,71730.84,0.4016758304017165,2025,8,Aug,Q3
SO05594,2024-04-30,East,Bhubaneswar,Consumer,Retail Store,Office Supplies,Binders,P10020,C1090,7,1398.1,0.294,6909.08,4227.96,2681.12,0.38805745482756027,2024,4,Apr,Q2
SO05595,2023-05-12,North,Chandigarh,Home Office,Online,Technology,Phones,P10062,C1257,8,22575.8,0.0815,165894.14,102015.84,63878.29,0.38505452935227247,2023,5,May,Q2
SO05596,2023-10-08,West,Mumbai,Home Office,Online,Office Supplies,Binders,P10036,C1119,7,877.96,0.4838,3172.4,2009.56,1162.85,0.3665521371832051,2023,10,Oct,Q4
SO05597,2023-12-14,West,Ahmedabad,Corporate,Retail Store,Technology,Accessories,P10061,C1234,6,25188.54,0.3077,104625.13,74248.65,30376.48,0.29033636565134974,2023,12,Dec,Q4
SO05598,2023-02-02,East,Patna,Corporate,Online,Technology,Printers,P10041,C1083,2,14388.99,0.2957,20268.73,14316.09,5952.64,0.2936858895451269,2023,2,Feb,Q1
SO05599,2023-11-12,Central,Indore,Consumer,Online,Technology,Laptops,P10053,C1496,6,36529.91,0.1882,177921.94,135935.06,41986.88,0.23598483694591008,2023,11,Nov,Q4
SO05600,2025-10-27,South,Hyderabad,Consumer,Distributor,Furniture,Storage,P10060,C1116,10,8278.91,0.2914,58660.9,42482.45,16178.44,0.27579597312690396,2025,10,Oct,Q4
SO05601,2025-05-06,Central,Raipur,Home Office,Online,Office Supplies,Binders,P10004,C1465,7,1020.64,0.1926,5768.62,3165.93,2602.68,0.45117896481307485,2025,5,May,Q2
SO05602,2025-06-21,Central,Raipur,Corporate,Retail Store,Furniture,Tables,P10039,C1197,1,5536.59,0.4232,3193.63,2201.62,992.01,0.3106214558355226,2025,6,Jun,Q2
SO05603,2023-06-18,South,Hyderabad,Corporate,Online,Furniture,Tables,P10079,C1207,3,3813.33,0.1556,9659.5,7141.57,2517.94,0.2606698069258243,2023,6,Jun,Q2
SO05604,2023-11-10,East,Bhubaneswar,Corporate,Retail Store,Office Supplies,Paper,P10008,C1009,4,867.56,0.1344,3003.67,1849.64,1154.03,0.3842066538601111,2023,11,Nov,Q4
SO05605,2023-07-30,West,Mumbai,Consumer,Online,Furniture,Tables,P10009,C1578,1,6386.28,0.5255,3030.14,2134.23,895.91,0.2956662068419281,2023,7,Jul,Q3
SO05606,2024-01-26,West,Pune,Home Office,Retail Store,Technology,Accessories,P10100,C1497,7,13595.42,0.306,66050.37,42001.03,24049.34,0.3641060602688524,2024,1,Jan,Q1
SO05607,2023-03-10,North,Jaipur,Consumer,Online,Office Supplies,Binders,P10079,C1439,8,1041.26,0.1671,6938.11,3297.11,3641.0,0.5247826857746563,2023,3,Mar,Q1
SO05608,2023-10-04,South,Bengaluru,Home Office,Distributor,Technology,Printers,P10002,C1002,9,18884.23,0.1584,143045.2,92058.41,50986.79,0.356438314602657,2023,10,Oct,Q4
SO05609,2023-03-22,North,Jaipur,Home Office,Online,Furniture,Tables,P10048,C1593,5,6811.24,0.2146,26748.92,18323.64,8425.28,0.31497645512416955,2023,3,Mar,Q1
SO05610,2023-05-01,Central,Nagpur,Home Office,Online,Technology,Phones,P10006,C1027,2,13697.9,0.4744,14399.85,10234.61,4165.24,0.28925579085893255,2023,5,May,Q2
SO05611,2024-11-03,West,Mumbai,Corporate,Online,Technology,Accessories,P10013,C1156,10,22930.27,0.271,167155.14,104910.08,62245.06,0.3723789767996365,2024,11,Nov,Q4
SO05612,2023-08-25,North,Jaipur,Corporate,Online,Office Supplies,Pens,P10094,C1105,7,384.4,0.4396,1507.84,919.19,588.65,0.3903928798811545,2023,8,Aug,Q3
SO05613,2024-06-23,North,Chandigarh,Consumer,Retail Store,Office Supplies,Envelopes,P10068,C1181,5,851.47,0.4474,2352.72,1382.96,969.76,0.41218674555408213,2024,6,Jun,Q2
SO05614,2025-12-29,West,Pune,Consumer,Distributor,Furniture,Chairs,P10047,C1490,3,9361.1,0.2424,21274.77,15585.41,5689.35,0.26742239751593083,2025,12,Dec,Q4
SO05615,2024-05-05,East,Kolkata,Consumer,Online,Technology,Accessories,P10031,C1518,9,23609.81,0.1259,185730.05,132182.93,53547.13,0.288306227236788,2024,5,May,Q2
SO05616,2025-05-28,South,Hyderabad,Consumer,Online,Office Supplies,Paper,P10021,C1179,2,527.19,0.0844,965.4,555.13,410.27,0.4249741039983426,2025,5,May,Q2
SO05617,2024-10-01,West,Mumbai,Home Office,Retail Store,Technology,Printers,P10029,C1120,7,22521.65,0.0249,153732.44,93200.55,60531.9,0.393748385181423,2024,10,Oct,Q4
SO05618,2024-02-06,North,Jaipur,Consumer,Retail Store,Office Supplies,Pens,P10062,C1069,1,738.6,0.2991,517.72,260.85,256.87,0.49615622344124233,2024,2,Feb,Q1
SO05619,2024-12-26,North,Jaipur,Consumer,Online,Furniture,Bookcases,P10057,C1164,1,8982.91,0.2627,6622.67,4780.53,1842.14,0.27815669510937435,2024,12,Dec,Q4
SO05620,2024-01-10,West,Surat,Consumer,Retail Store,Furniture,Storage,P10034,C1117,8,8794.9,0.1403,60489.75,41666.51,18823.23,0.31118048925644426,2024,1,Jan,Q1
SO05621,2025-02-07,West,Ahmedabad,Consumer,Retail Store,Office Supplies,Binders,P10007,C1579,5,639.08,0.3922,1942.14,1240.59,701.55,0.36122524637770703,2025,2,Feb,Q1
SO05622,2025-02-10,North,Jaipur,Consumer,Online,Furniture,Bookcases,P10091,C1012,10,11325.06,0.3865,69482.83,48119.95,21362.88,0.3074555253434554,2025,2,Feb,Q1
SO05623,2025-07-03,South,Chennai,Consumer,Retail Store,Office Supplies,Envelopes,P10050,C1140,8,951.87,0.164,6365.89,3790.66,2575.23,0.4045357365584388,2025,7,Jul,Q3
SO05624,2024-05-15,South,Bengaluru,Corporate,Distributor,Furniture,Tables,P10045,C1279,2,11015.87,0.3645,14000.94,9800.69,4200.24,0.299997000201415,2024,5,May,Q2
SO05625,2025-10-30,East,Kolkata,Consumer,Online,Technology,Printers,P10045,C1577,9,22859.43,0.1788,168959.26,119483.58,49475.68,0.2928260931067051,2025,10,Oct,Q4
SO05626,2024-05-12,North,Chandigarh,Home Office,Retail Store,Furniture,Chairs,P10055,C1044,5,10689.59,0.3072,37027.78,26933.88,10093.9,0.27260343450241953,2024,5,May,Q2
SO05627,2025-03-30,West,Surat,Consumer,Retail Store,Technology,Printers,P10073,C1031,3,27807.97,0.1286,72695.37,46425.66,26269.71,0.36136703066508913,2025,3,Mar,Q1
SO05628,2023-06-17,East,Patna,Consumer,Distributor,Furniture,Chairs,P10003,C1473,1,4721.72,0.1429,4046.86,3138.27,908.59,0.22451728006404967,2023,6,Jun,Q2
SO05629,2024-01-11,North,Jaipur,Consumer,Distributor,Technology,Printers,P10055,C1404,4,25126.82,0.2446,75919.01,48500.02,27418.98,0.36116092662430666,2024,1,Jan,Q1
SO05630,2023-04-04,West,Pune,Consumer,Online,Office Supplies,Binders,P10057,C1401,3,1056.56,0.2388,2412.62,1684.59,728.03,0.3017590834860028,2023,4,Apr,Q2
SO05631,2023-02-01,East,Patna,Corporate,Retail Store,Technology,Accessories,P10058,C1429,3,27701.64,0.1679,69148.8,44727.84,24420.96,0.35316534777176173,2023,2,Feb,Q1
SO05632,2024-12-21,Central,Bhopal,Corporate,Retail Store,Technology,Phones,P10055,C1109,9,12500.78,0.2035,89606.38,59893.29,29713.09,0.3315956966457076,2024,12,Dec,Q4
SO05633,2024-09-03,Central,Bhopal,Corporate,Online,Technology,Phones,P10080,C1267,1,25941.09,0.3154,17760.52,12278.03,5482.49,0.30868972304864944,2024,9,Sep,Q3
SO05634,2023-01-04,Central,Raipur,Consumer,Distributor,Technology,Accessories,P10015,C1444,4,29172.16,0.3266,78579.47,57285.49,21293.98,0.2709865566667731,2023,1,Jan,Q1
SO05635,2025-12-15,East,Guwahati,Consumer,Online,Technology,Printers,P10044,C1533,7,25162.69,0.0852,161139.79,101057.21,60082.58,0.37285998697156053,2025,12,Dec,Q4
SO05636,2025-04-25,West,Surat,Corporate,Distributor,Furniture,Bookcases,P10080,C1234,3,9444.72,0.3038,19726.28,12861.91,6864.37,0.34798096752149926,2025,4,Apr,Q2
SO05637,2025-03-17,West,Ahmedabad,Corporate,Retail Store,Office Supplies,Pens,P10032,C1471,6,1052.28,0.0672,5889.2,3563.82,2325.38,0.3948549887930449,2025,3,Mar,Q1
SO05638,2025-08-13,Central,Bhopal,Consumer,Retail Store,Office Supplies,Paper,P10002,C1001,4,1188.71,0.0794,4377.34,2710.28,1667.06,0.3808385914733605,2025,8,Aug,Q3
SO05639,2023-03-11,West,Mumbai,Corporate,Retail Store,Technology,Phones,P10097,C1304,1,29532.21,0.2209,23007.53,13190.85,9816.68,0.42667248505163313,2023,3,Mar,Q1
SO05640,2023-06-17,North,Delhi,Corporate,Online,Furniture,Tables,P10085,C1573,5,9471.23,0.2658,34767.06,24445.86,10321.2,0.2968672070632375,2023,6,Jun,Q2
SO05641,2024-08-25,East,Guwahati,Consumer,Distributor,Technology,Phones,P10024,C1197,6,23749.81,0.2566,105936.39,72789.03,33147.36,0.31289871214225823,2024,8,Aug,Q3
SO05642,2025-12-25,West,Pune,Consumer,Retail Store,Furniture,Tables,P10053,C1419,3,9577.29,0.1941,23155.4,17575.69,5579.7,0.24096754968603434,2025,12,Dec,Q4
SO05643,2025-09-19,North,Delhi,Consumer,Online,Office Supplies,Binders,P10040,C1255,9,1130.97,0.3805,6305.77,4093.07,2212.69,0.3508992557609935,2025,9,Sep,Q3
SO05644,2023-11-22,East,Patna,Consumer,Retail Store,Furniture,Tables,P10042,C1441,4,7929.51,0.2396,24118.85,18237.39,5881.46,0.2438532517097623,2023,11,Nov,Q4
SO05645,2025-09-28,West,Surat,Home Office,Retail Store,Furniture,Storage,P10014,C1247,10,10524.33,0.4097,62121.33,44538.24,17583.1,0.2830444872960704,2025,9,Sep,Q3
SO05646,2024-09-15,North,Jaipur,Consumer,Distributor,Technology,Accessories,P10027,C1232,4,31818.4,0.3106,87744.84,59384.49,28360.35,0.3232138778758956,2024,9,Sep,Q3
SO05647,2024-01-19,North,Jaipur,Consumer,Retail Store,Technology,Phones,P10012,C1040,1,25364.52,0.2464,19113.84,11911.56,7202.28,0.37680968345450205,2024,1,Jan,Q1
SO05648,2025-05-08,West,Surat,Consumer,Online,Technology,Phones,P10013,C1059,10,28028.8,0.3556,180630.6,117512.35,63118.25,0.3494327649910923,2025,5,May,Q2
SO05649,2024-11-24,Central,Raipur,Consumer,Distributor,Furniture,Chairs,P10040,C1148,2,8029.27,0.2122,12650.45,8747.96,3902.5,0.30848704986779124,2024,11,Nov,Q4
SO05650,2023-04-03,Central,Indore,Corporate,Retail Store,Furniture,Storage,P10051,C1022,1,9604.99,0.0643,8987.17,6364.22,2622.96,0.2918560570235124,2023,4,Apr,Q2
SO05651,2025-11-03,West,Ahmedabad,Corporate,Online,Furniture,Storage,P10058,C1574,3,5799.1,0.2625,12831.18,8602.94,4228.24,0.32952853907434854,2025,11,Nov,Q4
SO05652,2025-07-29,North,Chandigarh,Consumer,Distributor,Furniture,Tables,P10059,C1481,9,11103.05,0.3428,65673.87,43559.1,22114.77,0.33673620878440697,2025,7,Jul,Q3
SO05653,2024-04-12,North,Jaipur,Consumer,Distributor,Furniture,Storage,P10073,C1278,8,9043.74,0.2267,55948.4,38929.68,17018.72,0.3041859999571033,2024,4,Apr,Q2
